,f_MUNICIPIO_COD,f_MUNICIPIO,ANO,MES,ANOMES,REGIAO,HOMOCIDIO_DOLOSO,LESAO_CORPORAL_MORTE,LATROCINIO,CVLI,HOMOCIDIO_POR_INTERVENCAO_POLICIAL,LETALIDADE_VIOLENTA,TENTATIVA_HOMICIDIO,ESTUPRO,HOMICIDIO_CULPOSP,LESAO_CORPORAL_DOLOSA,LESAO_CORPORAL_CULPOSA,ROUBO_TRANSEUNTE,ROUBO_CELULAR,ROUBO_EM_COLETIVO,ROUBO_EM_RUA,ROUBO_VEICULO,ROUBO_DE_CARGA,ROUBO_COMERCIO,ROUBO_RESIDENCIAL,ROUBO_BANCO,ROUBO_CAIXA_ELETRONICO,ROUBO_CONSUCAO_SAQUE,ROUBO_APOS_SAQUE,ROUBO_BICICLETA,OUTROS_ROUBOS,TOTAL_ROUBOS,FURTO_VEICULOS,FURTO_TRANSEUNTE,FURTO_EM_COLETIVO,FURTO_CELULAR,FURTO_BICILETA,OUTROS_FURTOS,TOTAL_FURTOS,SEQUESTRO,EXTORSAO,SEQUESTRO_RELAMPAGO,ESTELIONATO,APREENSAO_DROGAS,POSSE_DROGAS,TRAFICO_DROGAS,APREENSAO_DROGAS_SEM_AUTOR,RECUPERACAO_VEICULOS,APF,AAAPAI,CMP,CMBA,AMEACA,PESSOAS_DESAPARECIDAS,ENCONTRO_CADAVER,ENCONTRO_OSSADA,POLICIAL_MILITAR_MORTO_SERVICO,POLICIAL_CIVIL_MORTO_SERVICO,REGISTRO_OCORRENCIAS,FASE
371,3300225,AREAL,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
372,3300233,ARMAÇÃO DOS BÚZIOS,2014,5,201405,INTERIOR,0,0,0,0,0,0,4,30,2,0,10,3,0,0,3,1,1,1,7,0,0,0,0,0,4,15,7,1,0,2,0,39,51,0,1,0,6,10,6,4,1,1,8,2,6,0,34,0,0,0,0,0,200,3
373,3300258,ARRAIAL DO CABO,2014,5,201405,INTERIOR,1,0,0,1,0,1,1,16,0,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,1,7,3,0,0,6,0,24,30,0,0,0,2,11,5,4,2,1,6,2,0,0,18,0,0,0,0,0,107,3
374,3300308,BARRA DO PIRAÍ,2014,5,201405,INTERIOR,0,0,0,0,0,0,1,44,7,6,15,0,1,1,2,0,0,1,0,0,0,0,0,0,1,3,2,3,0,4,0,27,37,0,0,0,6,18,14,5,0,2,19,0,23,0,53,6,0,0,0,0,283,3
375,3300407,BARRA MANSA,2014,5,201405,INTERIOR,2,0,0,2,1,3,10,58,4,0,19,5,1,1,7,1,0,7,1,0,0,0,1,0,6,23,20,5,1,8,0,55,89,0,1,0,8,25,12,13,1,22,43,6,10,0,67,0,2,0,0,0,442,3
376,3300456,BELFORD ROXO,2014,5,201405,BAIXADA FLUMINENSE,20,0,0,20,3,23,12,155,12,2,49,159,7,5,171,63,23,7,1,0,0,0,5,0,16,286,18,21,6,4,0,91,140,0,2,0,26,16,0,16,0,56,56,16,53,1,129,16,2,0,0,0,1081,3
377,3300506,BOM JARDIM,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,7,9,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,44,3
378,3300605,BOM JESUS DO ITABAPOANA,2014,5,201405,INTERIOR,0,0,0,0,0,0,3,23,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,12,16,0,0,0,4,8,2,7,0,1,17,3,4,3,27,1,0,0,0,0,116,3
379,3300704,CABO FRIO,2014,5,201405,INTERIOR,23,0,0,23,1,24,13,67,26,5,60,49,3,6,58,9,3,9,3,0,1,0,2,0,6,92,21,17,2,10,0,107,156,0,1,0,36,75,24,48,7,16,82,40,8,2,80,6,1,0,0,0,791,3
380,3300803,CACHOEIRAS DE MACACU,2014,5,201405,INTERIOR,2,0,0,2,0,2,4,27,1,1,22,1,0,1,2,2,0,2,0,0,0,0,0,0,0,6,4,0,0,1,0,15,20,0,0,0,6,5,1,3,1,0,6,1,14,0,21,0,0,0,0,0,150,3
381,3300902,CAMBUCI,2014,5,201405,INTERIOR,2,0,0,2,0,2,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,0,7,0,0,0,0,0,36,3
382,3300936,CARAPEBUS,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
383,3300951,COMENDADOR LEVY GASPARIAN,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
384,3301009,CAMPOS DOS GOYTACAZES,2014,5,201405,INTERIOR,20,0,0,20,1,21,42,164,13,5,72,79,5,2,86,23,5,15,7,0,0,0,1,0,10,146,47,49,27,6,0,202,332,0,2,0,37,73,22,35,17,43,173,47,27,2,157,8,0,0,0,0,1292,3
385,3301108,CANTAGALO,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7,8,0,0,0,2,1,0,1,0,0,1,0,0,0,12,1,0,0,0,0,58,3
386,3301157,CARDOSO MOREIRA,2014,5,201405,INTERIOR,0,0,0,0,0,0,1,16,0,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,0,0,0,8,8,0,0,0,0,0,3,1,14,0,0,0,0,0,74,3
387,3301207,CARMO,2014,5,201405,INTERIOR,1,0,0,1,0,1,0,10,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,7,1,6,0,0,0,1,7,0,14,0,0,0,0,0,64,3
388,3301306,CASIMIRO DE ABREU,2014,5,201405,INTERIOR,2,0,0,2,0,2,2,18,1,0,13,2,1,0,3,6,1,0,2,0,0,0,0,0,2,14,1,1,0,3,0,25,30,0,0,0,4,6,2,1,3,5,5,1,0,0,24,1,0,0,0,0,150,3
389,3301405,CONCEIÇÃO DE MACABU,2014,5,201405,INTERIOR,1,0,0,1,0,1,1,14,3,0,3,0,0,0,0,5,0,1,0,0,0,0,0,0,1,7,0,2,0,0,0,12,14,0,0,0,0,1,1,0,0,1,0,0,3,0,9,0,0,0,0,0,67,3
390,3301504,CORDEIRO,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,17,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,13,0,0,0,1,2,1,1,0,0,4,0,1,0,5,0,0,0,0,0,54,3
391,3301603,DUAS BARRAS,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,4,6,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,34,3
392,3301702,DUQUE DE CAXIAS,2014,5,201405,BAIXADA FLUMINENSE,41,0,0,41,8,49,30,306,24,9,138,577,28,44,649,408,50,40,3,0,1,1,9,0,109,1270,91,129,17,41,0,316,594,0,5,3,134,43,6,31,8,263,108,37,67,1,267,33,1,0,0,0,3643,3
393,3301801,ENGENHEIRO PAULO DE FRONTIN,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,1,3,3,0,0,0,0,0,3,0,4,0,0,0,0,0,27,3
394,3301850,GUAPIMIRIM,2014,5,201405,BAIXADA FLUMINENSE,5,0,0,5,0,5,2,37,2,2,13,4,0,0,4,5,0,1,0,0,0,0,0,0,3,13,5,3,0,0,0,32,40,0,0,0,5,5,2,3,0,1,4,1,3,0,30,1,0,0,0,0,180,3
395,3301876,IGUABA GRANDE,2014,5,201405,INTERIOR,0,0,0,0,0,0,2,18,0,0,9,4,0,0,4,6,0,1,0,0,0,0,0,0,1,12,7,1,0,1,0,15,24,0,0,0,3,2,2,0,0,4,0,0,0,0,11,0,0,0,0,0,92,3
396,3301900,ITABORAÍ,2014,5,201405,INTERIOR,6,0,0,6,0,6,8,89,11,5,60,61,8,20,89,34,4,11,2,0,0,0,2,0,11,153,22,36,3,17,0,97,175,0,1,0,25,20,0,19,1,29,53,10,19,3,110,6,0,0,0,0,782,3
397,3302007,ITAGUAÍ,2014,5,201405,BAIXADA FLUMINENSE,3,0,0,3,1,4,8,42,3,0,21,19,4,3,26,21,0,9,1,0,0,0,1,0,7,65,4,10,8,10,0,68,100,0,2,0,22,13,1,6,6,26,23,4,12,1,43,9,1,0,0,0,436,3
398,3302056,ITALVA,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
399,3302106,ITAOCARA,2014,5,201405,INTERIOR,0,0,0,0,0,0,3,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,9,12,0,1,0,2,5,5,0,0,4,9,0,0,1,18,0,0,0,0,0,83,3
400,3302205,ITAPERUNA,2014,5,201405,INTERIOR,0,0,0,0,0,0,6,36,3,3,15,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,4,6,0,3,0,39,52,0,2,0,8,61,40,20,3,5,47,10,8,1,38,1,0,0,0,0,325,3
401,3302254,ITATIAIA,2014,5,201405,INTERIOR,0,0,0,0,0,0,2,24,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,6,1,2,0,18,28,0,0,0,3,138,132,5,2,1,12,3,2,1,33,0,0,0,0,0,288,3
402,3302270,JAPERI,2014,5,201405,BAIXADA FLUMINENSE,2,0,0,2,0,2,12,56,2,0,15,12,3,4,19,3,0,2,0,0,0,0,0,0,2,26,2,4,1,3,0,26,36,0,1,0,7,13,2,10,2,5,10,7,34,0,51,4,0,0,0,0,317,3
403,3302304,LAJE DO MURIAÉ,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,1,1,0,0,0,3,0,0,0,0,0,23,3
404,3302403,MACAÉ,2014,5,201405,INTERIOR,5,0,0,5,0,5,8,74,3,2,62,84,3,4,91,40,4,3,3,0,0,0,0,0,3,144,20,19,11,13,0,123,186,0,3,0,26,22,2,20,0,26,56,5,15,0,92,10,0,0,0,0,776,3
405,3302452,MACUCO,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
406,3302502,MAGÉ,2014,5,201405,BAIXADA FLUMINENSE,9,0,0,9,0,9,7,100,8,5,55,38,3,6,47,27,4,4,1,0,0,0,2,0,6,91,8,12,4,4,0,77,105,0,4,0,25,23,13,8,4,19,36,6,25,1,78,7,0,0,0,0,645,3
407,3302601,MANGARATIBA,2014,5,201405,INTERIOR,0,0,0,0,0,0,2,10,0,0,16,2,0,0,2,7,0,0,1,0,0,0,0,0,2,11,3,0,1,4,0,22,31,0,0,0,4,5,3,2,0,3,9,0,1,0,16,0,1,0,0,0,115,3
408,3302700,MARICÁ,2014,5,201405,GRANDE NITERÓI,5,0,1,6,1,7,0,48,8,3,34,30,1,0,31,15,1,11,4,0,0,0,0,0,4,66,13,9,0,10,0,87,119,0,5,0,21,3,1,2,0,13,13,0,5,0,69,1,0,0,0,0,481,3
409,3302809,MENDES,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,4,2,2,0,0,3,1,1,1,9,1,0,0,0,0,56,3
410,3302858,MESQUITA,2014,5,201405,BAIXADA FLUMINENSE,3,0,0,3,0,3,8,47,10,2,21,154,1,11,166,63,6,21,3,0,0,0,2,0,12,273,29,13,4,2,0,38,86,0,0,0,28,19,2,14,3,43,39,12,8,0,60,4,1,0,0,0,663,3
411,3302908,MIGUEL PEREIRA,2014,5,201405,INTERIOR,2,0,0,2,0,2,1,14,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,16,19,0,0,0,9,4,3,1,0,0,10,0,4,0,26,0,1,0,0,0,124,3
412,3303005,MIRACEMA,2014,5,201405,INTERIOR,0,0,0,0,0,0,1,15,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,2,20,0,5,0,12,40,0,1,0,1,28,21,3,4,1,8,1,1,0,26,2,0,0,0,0,133,3
413,3303104,NATIVIDADE,2014,5,201405,INTERIOR,0,0,0,0,0,0,1,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,1,0,3,1,1,0,0,0,4,0,2,0,13,0,0,0,0,0,62,3
414,3303203,NILÓPOLIS,2014,5,201405,BAIXADA FLUMINENSE,11,0,0,11,0,11,6,73,8,0,28,163,26,2,191,92,14,17,7,0,0,0,1,0,13,335,21,22,3,17,0,73,136,0,1,0,30,5,0,5,1,50,25,11,23,0,80,9,0,0,0,0,866,3
415,3303302,NITERÓI,2014,5,201405,GRANDE NITERÓI,6,0,0,6,0,6,17,158,15,4,202,330,13,26,369,104,5,16,6,0,0,2,3,0,34,539,76,140,41,34,0,345,636,0,17,3,146,62,11,44,8,88,124,43,95,2,198,13,0,1,0,0,2541,3
416,3303401,NOVA FRIBURGO,2014,5,201405,INTERIOR,1,0,0,1,0,1,1,67,6,3,52,9,1,0,10,2,0,0,3,0,0,0,0,0,0,15,10,6,4,4,0,70,94,0,0,0,14,33,9,23,1,13,33,8,16,1,124,4,0,0,0,0,595,3
417,3303500,NOVA IGUAÇU,2014,5,201405,BAIXADA FLUMINENSE,35,0,0,35,0,35,19,274,21,6,164,530,44,29,603,240,24,40,2,0,1,0,6,0,58,973,92,90,24,37,0,238,482,0,8,1,110,42,4,35,4,102,128,32,66,2,347,29,1,0,0,0,3054,3
418,3303609,PARACAMBI,2014,5,201405,BAIXADA FLUMINENSE,1,0,0,1,0,1,3,21,5,0,9,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,0,0,1,2,0,12,15,0,0,0,9,8,3,5,0,0,10,0,5,0,22,2,0,0,0,0,124,3
419,3303708,PARAÍBA DO SUL,2014,5,201405,INTERIOR,1,0,0,1,0,1,0,17,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3,0,10,15,0,0,0,6,6,3,3,0,0,4,0,2,0,15,0,0,0,0,0,94,3
420,3303807,PARATY,2014,5,201405,INTERIOR,5,0,0,5,0,5,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,4,2,2,2,0,28,38,0,0,0,3,16,9,8,0,2,20,4,6,0,16,0,0,0,0,0,185,3
421,3303856,PATY DO ALFERES,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
422,3303906,PETRÓPOLIS,2014,5,201405,INTERIOR,2,1,0,3,0,3,1,124,5,5,61,8,0,0,8,3,1,1,1,0,0,0,0,0,6,20,24,20,3,17,0,87,151,0,9,0,32,33,11,21,2,13,38,5,35,0,109,4,0,0,0,0,741,3
423,3303955,PINHEIRAL,2014,5,201405,INTERIOR,1,0,0,1,0,1,0,16,2,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,8,10,0,0,0,2,2,1,1,0,0,4,0,1,0,15,0,0,0,0,0,69,3
424,3304003,PIRAÍ,2014,5,201405,INTERIOR,0,0,0,0,0,0,2,11,2,0,7,0,1,0,1,2,4,2,0,0,0,0,0,0,0,9,1,0,0,3,0,16,20,0,0,0,3,6,3,4,0,2,6,0,1,0,11,1,0,0,0,0,95,3
425,3304102,PORCIÚNCULA,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,11,0,0,0,4,4,2,2,0,0,5,1,3,0,13,0,0,0,0,0,72,3
426,3304110,PORTO REAL,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,11,15,0,0,0,0,12,6,6,0,2,7,0,8,0,12,1,0,0,0,0,82,3
427,3304128,QUATIS,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
428,3304144,QUEIMADOS,2014,5,201405,BAIXADA FLUMINENSE,11,0,0,11,0,11,5,88,6,2,22,59,5,0,64,11,2,6,1,0,0,0,0,0,6,90,9,19,3,5,0,67,103,0,1,0,11,11,6,5,0,7,19,2,15,0,112,4,0,0,0,0,538,3
429,3304151,QUISSAMÃ,2014,5,201405,INTERIOR,4,0,0,4,0,4,2,11,1,0,3,1,0,0,1,4,1,3,0,1,0,0,0,0,2,12,1,1,0,1,0,12,15,0,1,0,0,1,0,0,1,1,3,1,1,0,19,0,0,0,0,0,86,3
430,3304201,RESENDE,2014,5,201405,INTERIOR,1,0,0,1,0,1,2,66,6,1,19,3,0,2,5,0,0,6,2,0,0,0,0,0,0,13,8,5,2,14,0,81,110,0,4,0,17,42,17,25,0,7,57,14,15,1,100,8,0,0,0,0,519,3
431,3304300,RIO BONITO,2014,5,201405,INTERIOR,1,0,0,1,0,1,5,30,2,2,30,3,0,1,4,9,3,2,0,0,0,0,0,0,0,18,10,3,0,2,0,19,34,0,0,0,8,3,1,2,0,7,6,0,10,0,15,0,0,0,0,0,178,3
432,3304409,RIO CLARO,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,13,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,2,6,0,0,0,1,3,2,1,0,0,4,0,0,0,7,0,0,0,0,0,45,3
433,3304508,RIO DAS FLORES,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,25,3
434,3304524,RIO DAS OSTRAS,2014,5,201405,INTERIOR,4,0,0,4,0,4,7,54,8,6,50,39,2,1,42,15,0,3,5,0,0,0,0,0,5,69,16,18,2,7,0,92,136,0,1,0,18,10,4,6,0,12,34,10,13,0,71,5,2,0,0,0,534,3
435,3304557,RIO DE JANEIRO,2014,5,201405,CAPITAL,113,2,2,117,28,145,159,2553,126,38,1917,3330,346,305,3981,1244,279,368,50,0,1,5,64,0,728,6677,632,1650,645,720,0,4114,7804,0,68,9,1697,758,329,302,136,1090,1012,331,1080,39,2534,164,17,2,0,0,31448,3
436,3304607,SANTA MARIA MADALENA,2014,5,201405,INTERIOR,1,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,33,3
437,3304706,SANTO ANTÔNIO DE PÁDUA,2014,5,201405,INTERIOR,1,0,0,1,0,1,1,25,0,2,15,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,5,0,0,3,0,30,38,0,0,0,3,20,16,4,0,3,15,2,8,0,28,0,0,0,0,0,215,3
438,3304755,SÃO FRANCISCO DE ITABAPOANA,2014,5,201405,INTERIOR,2,0,1,3,0,3,1,13,2,0,10,1,0,0,1,0,0,2,0,0,0,0,0,0,2,5,3,0,0,0,0,16,19,0,0,0,0,3,2,0,1,2,1,0,1,0,11,0,0,0,0,0,98,3
439,3304805,SÃO FIDÉLIS,2014,5,201405,INTERIOR,0,0,0,0,0,0,3,11,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,9,0,0,0,0,6,1,4,1,1,1,0,4,0,19,2,0,0,0,0,87,3
440,3304904,SÃO GONÇALO,2014,5,201405,GRANDE NITERÓI,30,0,3,33,8,41,31,322,26,7,178,815,44,62,921,363,51,63,7,0,0,0,4,0,72,1482,87,114,29,26,0,280,535,0,6,1,98,77,9,63,6,308,170,61,25,0,400,29,0,0,0,0,3969,3
441,3305000,SÃO JOÃO DA BARRA,2014,5,201405,INTERIOR,1,0,0,1,0,1,8,11,2,0,2,10,0,0,10,2,0,1,0,0,0,0,0,0,0,13,4,2,0,2,0,32,40,0,0,0,2,13,4,9,0,7,18,4,5,0,13,1,0,0,0,0,131,3
442,3305109,SÃO JOÃO DE MERITI,2014,5,201405,BAIXADA FLUMINENSE,31,0,0,31,1,32,10,164,15,1,68,358,11,20,389,193,21,25,2,0,0,0,6,0,40,676,59,50,15,20,0,139,283,0,4,0,58,24,3,16,5,113,64,30,11,0,182,22,0,0,0,0,1849,3
443,3305133,SÃO JOSÉ DE UBÁ,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
444,3305158,SÃO JOSÉ DO VALE DO RIO PRETO,2014,5,201405,INTERIOR,0,0,0,0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,2,1,1,0,0,2,0,0,0,6,0,0,0,0,0,29,3
445,3305208,SÃO PEDRO DA ALDEIA,2014,5,201405,INTERIOR,4,0,0,4,0,4,1,28,4,1,25,25,1,2,28,8,0,5,1,0,0,0,0,0,3,45,13,3,2,3,0,33,54,0,0,0,2,11,0,7,5,12,11,8,11,1,45,3,0,0,0,0,260,3
446,3305307,SÃO SEBASTIÃO DO ALTO,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,27,3
447,3305406,SAPUCAIA,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,11,1,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,6,0,0,0,1,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,39,3
448,3305505,SAQUAREMA,2014,5,201405,INTERIOR,1,0,0,1,0,1,1,18,2,2,24,3,2,2,7,8,0,1,4,0,0,0,0,0,2,22,18,3,0,5,0,53,79,0,0,0,8,14,13,1,0,11,7,1,4,0,34,1,0,0,0,0,278,3
449,3305554,SEROPÉDICA,2014,5,201405,BAIXADA FLUMINENSE,5,0,0,5,0,5,2,33,4,0,9,14,2,0,16,14,1,0,0,0,0,0,0,0,6,37,3,2,1,3,0,49,58,0,1,0,4,9,0,9,0,6,11,4,8,0,29,4,0,0,0,0,255,3
450,3305604,SILVA JARDIM,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,5,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,9,0,0,0,0,0,0,0,0,2,0,0,3,1,10,0,0,0,0,0,46,3
451,3305703,SUMIDOURO,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,7,11,0,0,0,1,1,1,0,0,1,1,0,2,0,9,1,0,0,0,0,42,3
452,3305752,TANGUÁ,2014,5,201405,INTERIOR,1,0,0,1,0,1,0,12,0,1,3,3,0,1,4,1,0,0,0,0,0,0,0,0,1,6,7,0,0,0,0,6,13,0,1,0,2,4,2,2,0,3,0,2,0,0,13,0,0,0,0,0,77,3
453,3305802,TERESÓPOLIS,2014,5,201405,INTERIOR,1,0,0,1,0,1,1,67,5,3,34,6,0,0,6,0,0,0,0,0,0,0,0,0,0,6,9,12,2,5,0,64,92,0,1,0,10,22,9,13,2,7,35,2,17,0,65,6,1,0,0,0,394,3
454,3305901,TRAJANO DE MORAES,2014,5,201405,INTERIOR,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,31,3
455,3306008,TRÊS RIOS,2014,5,201405,INTERIOR,0,0,1,1,0,1,2,43,3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,5,0,70,81,0,1,0,11,38,30,7,1,0,20,2,8,0,56,4,0,0,0,0,372,3
456,3306107,VALENÇA,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,28,1,4,15,0,1,0,1,0,0,0,2,0,0,0,0,0,3,5,0,1,0,2,0,19,23,0,0,0,6,9,7,2,0,0,3,0,2,0,21,0,1,0,0,0,135,3
457,3306156,VARRE-SAI,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
458,3306206,VASSOURAS,2014,5,201405,INTERIOR,0,0,0,0,0,0,0,12,2,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,2,3,0,1,0,15,25,0,0,0,1,3,0,3,0,1,9,0,2,0,11,0,0,0,0,0,91,3
459,3306305,VOLTA REDONDA,2014,5,201405,INTERIOR,3,0,0,3,0,3,5,86,2,0,31,15,3,0,18,3,2,5,2,0,0,1,1,0,8,42,20,28,5,21,0,119,191,0,3,0,38,35,12,17,7,15,50,9,19,0,96,5,0,0,0,0,710,3
460,3300100,ANGRA DOS REIS,2014,6,201406,INTERIOR,3,0,0,3,0,3,5,65,8,2,35,16,3,7,26,2,0,3,0,0,0,0,1,0,7,38,12,4,2,12,0,71,102,0,0,0,16,42,21,17,4,7,37,9,13,0,58,7,0,0,0,0,469,3
461,3300159,APERIBÉ,2014,6,201406,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
462,3300209,ARARUAMA,2014,6,201406,INTERIOR,3,0,0,3,0,3,3,47,3,2,32,13,2,0,15,3,2,4,1,0,0,0,1,0,3,29,16,3,1,6,0,80,106,0,0,0,10,10,5,5,2,12,24,3,8,0,41,2,0,0,0,0,363,3
463,3300225,AREAL,2014,6,201406,INTERIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
